smiles,BBBP,group
CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,valid
CC1NC(=O)COC1c1ccccc1,1,valid
COCCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,1,valid
NCC1CCC(C(=O)O)CC1,1,valid
CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,1,valid
CC(=O)N1CCN(C(=O)Cc2ccc([S+](C)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1,0,valid
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,1,valid
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1,valid
CN1[C@@H]2CC[C@H]1CC(OC(c1ccccc1)c1ccccc1)C2,1,valid
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,1,valid
CC(C)(CO)C(O)C(=O)NCCCC(=O)O,1,valid
N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0,valid
CON=C(C(=O)NC1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,0,valid
COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1,0,valid
COC1=CC(=O)OC1C(O)c1ccccc1Cl,1,valid
O=C1NC(=O)C2(CCc3ccccc3C2)N1,1,valid
CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,1,valid
Cc1csc2ccc3[nH]c4c(c3c12)CN(C)CC4,1,valid
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,0,valid
COC(=O)C1C(=O)CC(=Nc2ccc(Cl)cc2)C[C@@H]1C,0,valid
CC(C)[C@@H]1CC[C@H](C)C[C@@H]1O,0,valid
CC(C)[C@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,1,valid
CC[C@@H]1[C@@H]2C[C@H]3[C@H]4N(C)c5ccccc5C45C[C@H]([C@@H]2[C@H]5O)N3[C@@H]1O,0,valid
CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,0,valid
O=C(O)c1cc(=O)c2cc(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1,0,valid
CC1C=NOC(C(N)CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)C1=O,1,valid
COc1cccc(OC)c1C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,0,valid
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0,valid
c1ccc2c(c1)[nH]c1cnccc12,1,valid
[N]C(=N)NC(=O)Cc1c(Cl)cccc1Cl,1,valid
CCNC1(c2ccccc2)CCCCC1,1,valid
CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(=O)OCC,0,valid
CC12C=C(Br)C(=O)C=C1[C@H](F)CC1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1,valid
CN1C2CCC1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,1,valid
N[C@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0,valid
O=C(OCc1ccccc1)c1ccccc1,0,valid
CN(C)CCC=C1c2ccccc2CNc2cc(Cl)ccc21,1,valid
CC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,1,valid
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,1,valid
CCCn1c(=O)[nH]c(=O)c2[nH]cnc21,0,valid
C[C@@H]1CC2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,valid
CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,1,valid
Cc1ccccc1,1,valid
C[C@@H](Cc1ccccc1)N(C)C,1,valid
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,valid
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,1,valid
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,valid
CC1C2C(=O)c3ccc(O)cc3[C@]1(C)CCN2CC1CC1,1,valid
CCN(CC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)[C@@](C)(O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C)=CC=CC(C)C(=O)N2)O4,0,valid
C=CC(N)CCC(=O)O,1,valid
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,1,valid
C#CC1(O)CC[C@H]2[C@H]3CC=C4CC(=O)CCC4[C@H]3C(=C)CC21CC,0,valid
CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@@H]3[C@H](O)[C@@H]12,1,valid
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,1,valid
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,1,valid
OCC(O)CO,0,valid
C=C(C)CNCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1,1,valid
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,1,valid
NC(=O)CN1CCCC1=O,1,valid
CCC(=O)OC1(C(=O)SC)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,valid
CCCN(CCC)C1Cc2cccc3cc(O)cc(c23)C1,1,valid
CC(=O)O[C@H](C)C[N+](C)(C)C,0,valid
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,1,valid
CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)COC(=O)CCC(=O)O)C2C1,1,valid
CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,valid
O=C1CCC2C3Cc4cccc(O)c4C2(CCN3CC2CC2)C1,1,valid
COc1ccc(-n2nc(C)cc2C)cc1CNC1CCCNC1c1ccccc1,1,valid
CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5,1,valid
CC(N)C(=O)c1ccccc1,1,valid
COc1ccc([C@H](O)CN2CCN(c3cccccc3=O)CC2)cc1OC,1,valid
CCC[C@](C)(O)C1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(C)[C@@H]3C5,1,valid
Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0,valid
CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1,valid
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,1,valid
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,1,valid
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,1,valid
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)[C@H]2SC1,0,valid
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1,valid
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)[C@H]2SC1,0,valid
Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,0,valid
N=C(N)NCCCOc1ccccc1,1,valid
CCCCC[C@H](O)/C=C/[C@@H]1C2C/C(=C/CCCC(=O)O)OC2C[C@H]1O,0,valid
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,0,valid
NC(=O)OCC1C(=NC(=O)C(NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0,valid
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,0,valid
O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1,valid
CC(C)CC(NC(=O)C(CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)C1(C)CO1,0,valid
[O-][N+]1=C(c2ccccc2)c2cc(Cl)ccc2N=C(NCC2CC2)C1,1,valid
COC(=O)C1C(C)=NC(C)=C(OC(C)=O)[C@H]1c1ccccc1[N+](=O)[O-],1,valid
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@H]4Cc5ccccc5C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1,valid
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,0,valid
O=P([O-])(O)C(O)(CC1=C[N+]=CC=C1)P(=O)(O)O,0,valid
CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0,valid
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,1,valid
CNCCC(Oc1ccccc1OC)c1ccccc1,1,valid
NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,0,valid
CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,0,valid
CCC(=O)[C@@]1(C)[C@H](C)CC2C3CC=C4CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,1,valid
OCC1OC(n2cnc3c2N=CNCC3O)CC1O,1,valid
CCCN[C@@H]1CCc2nc(N)sc2C1,1,valid
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1,valid
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1,0,valid
CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,valid
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0,valid
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1,valid
CN(C)CC[C@]1(c2ccccc2)CCc2ccccc2C1=O,1,valid
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0,valid
O=C(O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,0,valid
CN1CC(C(=O)NC2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0,valid
CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,1,valid
CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,1,valid
NS(=O)(=O)c1ccc(C(=O)O)cc1,1,valid
C[C@@H]1C/C=C\C=C\C=C/C=C\[C@H](O[C@@H]2O[C@H](C)[C@H](O)[C@@H](N)[C@H]2O)C[C@H]2OC(O)(C[C@H](O)C[C@H]3O[C@@H]3/C=C\C(=O)O1)C[C@@H](O)C2C(=O)O,0,valid
CCc1[nH]c(C2CC2)c(C(N)=O)[n+]1Cc1ccc2oc(-c3ccccc3N=S(=O)([O-])C(F)(F)F)c(Br)c2c1,0,valid
Cc1ccc(=O)n(-c2ccccc2)c1,0,valid
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1,test
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)c(Cl)c3)C2SC1,0,test
CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,1,test
O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,1,test
CC(C)CN1CCN(c2ccc(I)cc2)CC1,1,test
c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3o2)c1,1,test
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,1,test
CCCCN1CC2Cc3cc(OC)c(OC)cc3C2C1,1,test
CC(=O)O[C@]1(C(C)=O)CC[C@@H]2C3=CC(Cl)=C4CC(=O)C5C[C@@H]5[C@]4(C)[C@@H]3CC[C@@]21C,1,test
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,0,test
CCC1(c2ccccc2)NC(=O)N(C)C1=O,1,test
Clc1ccc2c(c1)C1CNCC1c1ccccc1O2,1,test
CC(=O)[C@]1(O)C=C2C(=O)c3c(c(O)c4c(O)cccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1,0,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,1,test
CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1,test
CN(C)CCc1c[nH]c2ccc(O)cc12,1,test
CC[C@H](NC(=O)c1c(Cn2ccnc2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,test
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,0,test
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,1,test
Cc1cn(C2CC([N-][N+]#N)C(CO)O2)c(=O)[nH]c1=O,0,test
C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,1,test
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0,test
C=Cc1ccccc1,1,test
Cc1cccc(C)c1Nc1ncc(-c2cccc(OCCN3CCCC3)c2)n2cncc12,0,test
CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,test
Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,1,test
Cc1nn(C)c2c1C(c1ccccc1Cl)=NCCN2,1,test
Cc1ncc(CO)c(CO)c1O,0,test
CC(=O)[C@]1(O)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1,0,test
CC1=[N+]C=C(CO)C(C=O)=C1[O-],0,test
CC1=C2[N]C(C(CC(N)=O)C2(C)CCC(=O)NCC(C)OP(=O)([O-])OC2C(CO)OC(n3cnc4cc(C)c(C)cc43)C2O)C2(C)N=C(/C(C)=C3\[N+]=C(/C=C4\N=C1C(CCC(N)=O)C4(C)C)C(CCC(N)=O)C3(C)CC(N)=O)C(CCC(N)=O)C2(C)CC(N)=O,1,test
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,0,test
CC(=O)OCC(=O)C1(O)CCC2C3CC(Cl)C4=CC(=O)C=CC4(C)C3C(=O)CC21C,1,test
CC1(C)S[C@@H]2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,0,test
CN1[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2,1,test
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1,test
CCC(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0,test
OC[C@H](O)c1oc(O)c(O)c1O,1,test
NC(=O)C1CCCCO1,1,test
CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1,1,test
CC12C=CC(=O)C1C(=O)CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1,test
CN(C)CC(Oc1ccccc1)Oc1ccccc1,1,test
COc1ccc(S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,0,test
Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,1,test
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,1,test
COC(=O)[C@@]1(O)CC[C@H]2C3CCC(=O)C4C(=O)C=CC4(C)[C@H]3C(O)CC21C,1,test
COc1cc(/C=C/C(=O)N2CCCCCCC2)cc(OC)c1OC,1,test
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)C(C(=O)CO)CC[C@@H]12,0,test
CCN(CC)CCOC(=O)C1N2C(=O)C(NC(=O)c3c(OC)cccc3OC)[C@H]2SC1(C)C,0,test
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1,test
COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)CC2,0,test
Clc1ccc([C@@H](Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,0,test
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,1,test
O=C(OC1CC2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,1,test
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0,test
O=C(CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13)c1ccccc1,1,test
Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2,0,test
Cc1cccc(C)c1,1,test
CCCN(CCC)CCc1ccc(O)c2[nH]c(O)cc12,1,test
CC1(C)S[C@@H]2C([N+]3C(=O)C(c4ccc(O)cc4)NC3(C)C)C(=O)N2C1C(=O)O,0,test
O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],0,test
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,0,test
COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)[C@H]2SC1,0,test
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,1,test
Cc1nccnc1N1CCCCC1,1,test
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1,test
Cc1c[nH]c(=NC(=N)N)s1,0,test
Cc1c(F)c(=O)n(-c2ccccc2)n1C,0,test
C[C@H]1C[C@@H](O)C[C@@H](O[C@@H]2[C@H](O)C[C@H](O[C@@H]3[C@H](O)C[C@H](O[C@@H]4CCC5(C)[C@H](CC[C@H]6[C@@H]5C[C@H](O)C5(C)[C@H](C7=CC(=O)OC7)CCC65O)C4)O[C@@H]3C)O[C@@H]2C)O1,0,test
O=C1NC(CCCl)Oc2ccccc21,1,test
C=CCC1(O)CC[C@H]2[C@H]3CCC4=CCCC[C@@H]4[C@H]3CCC21C,0,test
CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,test
CCc1cccc(N=C(C)Nc2cccc(CC)c2)c1,1,test
CCOc1cc(CC(=O)N[C@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,1,test
CC(C)=CCN1CC[C@]23c4c5ccc(O)c4OC2C(=O)CC[C@@]3(O)[C@H]1C5,1,test
CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,1,test
CCN(CC)C(C)=NN=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(O/C=C/C(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)=CC=CC(C)C(=O)N2)O4,0,test
CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,0,test
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,test
CC[C@H](CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)C[C@@H]2N(C)C1,1,test
CN1CCN2c3ccccc3Cn3cccc3C2C1,1,test
C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,1,test
Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1,1,test
CN(C)CCN(c1ccc(Cl)cc1)c1ccccn1,1,test
CN1CCC[C@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0,test
OCCN1CCCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,1,test
CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1,test
Cc1[nH]nc2c1N(c1ccccc1)C(=O)CC(=O)N2C,1,test
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0,test
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1,test
CC1(C)S[C@@H]2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,1,test
O=C(Nc1ccccc1)OCC1(COC(=O)Nc2ccccc2)CCCC1,1,test
CN(c1nc(=O)cc[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,0,test
CCCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(=O)CC21C,1,test
Cc1cc(C(C)(C)SC(C)(C)CNc2[nH]ccc2[N+](=O)[O-])nc(C)c1C,1,test
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1O,0,test
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,1,test
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1,test
CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC,0,test
Cc1cccc(CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)c1,1,test
CCO,1,test
CCC(NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,test
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0,test
C=C1CC2C3=CC=C4CC(=O)CCC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,1,test
CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(N)=NO)cc1)C1CCCCC1,0,test
C=C1c2cccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@H]12,0,test
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0,test
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1,test
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)[C@@H]3C45CCN4CC=C[C@](CC)([C@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2)C1,0,test
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,1,test
Cc1nc2c(C)cccn2c(=O)c1CCN1CCC(c2noc3cc(F)ccc23)CC1,1,test
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,1,test
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0,test
O=c1[nH]c2ccccc2c(=O)n1CCN1C[C@H]2C[C@H](c3ccc(F)cc3)[C@H]2C1,1,test
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1,test
COc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,1,test
CN(C)CCC(=O)COc1ccc(Cl)cc1,1,test
C[C@@H]1C(=NC(=O)C(NOC(C)(C)C(=O)O)C2=CSC(=N)[N]2)C(=O)N1S(=O)(=O)O,0,test
CC(C)(C(=O)O)c1ccc([C@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0,test
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@@H](N(C)C)c3ccccc32)cc1,0,test
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]12C,1,test
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,1,test
CCC12C=CCN3CCC4(c5cc(C6(C(=O)OC)C[C@@H]7C=C(C)CN(C7)c7c6[nH]c6ccccc76)c(OC)cc5N(C)[C@@H]4C(O)(C(=O)OC)[C@@H]1OC(C)=O)[C@H]32,0,test
CN[C@@H]1[C@H](O)[C@@H](O[C@@H]2[C@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,0,test
CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,1,test
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0,test
Clc1ccc(Cl)c(NC2=NCCN2)c1,1,test
N=C(N=O)c1[nH][nH]c2ccccc2n(Cc2ccccc2)c1O,1,test
CN1CC(C(=O)NC2(C)OC3(O)[C@H]4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,1,test
CCOC(=O)NC(O)C(Cl)(Cl)Cl,1,test
CN1CCN(CCCN2c3ccccc3Sc3cccc(C(F)(F)F)c32)CC1,1,test
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1,test
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2ccccc2[C@H]1CN1CCCC1,1,test
Nc1cc(OCC2CC2)c(C(=O)NC2CN3CCC2CC3)cc1Cl,1,test
CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,1,test
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(=O)CO,1,test
