smiles,Macrocycle_PAMPA,group
CCCCN1CCOc2ccccc2C(=O)NC(C(=O)NCCCOc2ccccc2OC)CC(=O)NC(CC(C)C)C1=O,-5.635,valid
COc1ccc(OCCCNC(=O)C2CC(=O)NC(C(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1,-7.155,valid
COc1ccc(OCCNC(=O)C2CC(=O)NC(Cc3ccccc3)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1,-6.328,valid
CN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(Cl)cc2)CC(=O)NC(Cc2ccccc2)C1=O,-5.873,valid
CC(C)CC1NC(=O)CC(C(=O)NCCc2cnccn2)NC(=O)c2ccccc2OCCN(C)C1=O,-7.301,valid
CC(O)C1NC(=O)CC(C(=O)NCCCN2CCCC2=O)NC(=O)c2ccccc2OCCN(C)C1=O,-7.699,valid
CCOCCNC(=O)C1CC(=O)NC(C(C)CC)C(=O)N(C)CCOc2ccccc2C(=O)N1,-7.0,valid
CC(C)CC1NC(=O)CC(C(=O)NCCC(c2ccccc2)c2ccccc2)NC(=O)c2ccccc2OCCN(C)C1=O,-6.244,valid
Cc1ccc(C(C)C)cc1OCCNC(=O)C1CC(=O)NC(CC(C)C)C(=O)N(C)CCOc2ccccc2C(=O)N1,-5.699,valid
CC(C)CC1NC(=O)CC(C(=O)NCCOc2ccc(Cl)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,-5.917,valid
CC(C)CC1NC(=O)CC(C(=O)NCCc2ccccn2)NC(=O)c2ccccc2OCCN(C)C1=O,-7.398,valid
CC(C)C1NC(=O)CC(C(=O)NCCCN2CCOCC2)NC(=O)c2ccccc2OCCN(C)C1=O,-7.301,valid
CC(C)CC1NC(=O)CC(C(=O)NCCOc2ccc(F)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,-5.914,valid
CC(O)C1NC(=O)CC(C(=O)NCCCn2ccc(C(F)(F)F)n2)NC(=O)c2ccccc2OCCN(C)C1=O,-6.854,valid
COCCCNC(=O)C1CC(=O)NC(C(C)O)C(=O)N(C)CCOc2ccccc2C(=O)N1,-8.0,valid
CCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(C)cc2)CC(=O)NC(CC(C)C)C1=O,-5.507,valid
COCCCNC(=O)C1CC(=O)NC(C(C)C)C(=O)N(C)CCOc2ccccc2C(=O)N1,-7.523,valid
CC(C)CC1NC(=O)CC(C(=O)NCCOCc2ccccc2Cl)NC(=O)c2ccccc2OCCN(C)C1=O,-5.394,valid
CC(C)CC1NC(=O)CC(C(=O)NCC2CC2)NC(=O)c2ccccc2OCCN(C)C1=O,-7.699,valid
CC(C)CC1NC(=O)CC(C(=O)NCCN2CCCC2=O)NC(=O)c2ccccc2OCCN(C)C1=O,-7.097,valid
CCCCN1CCOc2ccccc2C(=O)NC(C(=O)NCCOCC2CCCO2)CC(=O)NC(CC(C)C)C1=O,-6.745,valid
CC(C)C1NC(=O)CC(C(=O)NCCN2CCCCCC2)NC(=O)c2ccccc2OCCN(C)C1=O,-7.126,valid
COc1cccc(CCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)c1,-6.092,valid
CC(C)CC1NC(=O)CC(C(=O)NCCCc2ccccc2)NC(=O)c2ccccc2OCCN(C)C1=O,-6.029,valid
CC(C)C1NC(=O)CC(C(=O)NCCc2ccc3c(c2)OCCO3)NC(=O)c2ccccc2OCCN(C)C1=O,-6.744,valid
CC(C)C1NC(=O)CC(C(=O)NCCOc2ccc(F)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,-6.46,valid
CC(C)C1NC(=O)CC(C(=O)NCCCc2ccccc2)NC(=O)c2ccccc2OCCN(C)C1=O,-6.37,valid
COc1cccc(CCCNC(=O)C2CC(=O)NC(C(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)c1,-6.49,valid
COc1ccc(OCCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1,-6.484,valid
CCOc1ccc(CCCNC(=O)C2CC(=O)NC(C(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1OC,-6.86,valid
Cc1csc(CCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)n1,-7.078,valid
CC(C)CC1NC(=O)CC(C(=O)NCCc2ccc3c(c2)OCCO3)NC(=O)c2ccccc2OCCN(C)C1=O,-6.386,valid
COc1ccc(OCCNC(=O)C2CC(=O)NC(C(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)cc1,-6.966,valid
CC(C)C1NC(=O)CC(C(=O)NCCCn2ccc(C(F)(F)F)n2)NC(=O)c2ccccc2OCCN(C)C1=O,-7.2,valid
CC(C)C1NC(=O)CC(C(=O)NCCOc2ccc(Cl)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,-5.933,valid
Cc1ccc(C(C)C)c(OCCNC(=O)C2CC(=O)NC(CC(C)C)C(=O)N(C)CCOc3ccccc3C(=O)N2)c1,-5.744,valid
CC(C)CC1NC(=O)CC(C(=O)NCCc2ccc(F)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,-5.933,valid
CC(C)CC1NC(=O)CC(C(=O)NCC(C)(C)c2ccc(F)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,-5.604,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCNC(=O)C3)ccc21,-6.569,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCN(S(C)(=O)=O)CC3)ccc21,-6.013,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3C4CCC3CC(O)C4)ccc21,-5.804,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)Nc3cncc(C)c3)ccc21,-5.191,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCN(c4ccccn4)CC3)ccc21,-5.032,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCCC(O)C3)ccc21,-6.237,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCN(c4ncccn4)CC3)ccc21,-4.996,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CC(C)OC(C)C3)ccc21,-4.926,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCCC3)ccc21,-5.265,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCCC(O)C3)ccc21,-5.475,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)NC(CO)CC(C)C)ccc21,-5.48,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)Nc3cnccc3C)ccc21,-5.654,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCN(c4ncccn4)CC3)ccc21,-5.59,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NC(CO)CC(C)C)ccc21,-5.432,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)Nc3cncc(C)c3)ccc21,-5.438,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCN(CCO)CC3)ccc21,-5.9,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCCC3)ccc21,-5.261,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)NCCCCCO)ccc21,-5.48,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)Nc3ccc(C)nc3)ccc21,-5.575,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)NCC(O)CO)ccc21,-6.125,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)NC(CO)CC(C)C)ccc21,-5.432,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NC(C)C)ccc21,-5.442,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCCC(CO)C3)ccc21,-5.943,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)NC(CO)C(C)C)ccc21,-5.323,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NC(CO)c3ccccc3)ccc21,-6.092,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCN(C(C)C)CC3)ccc21,-5.33,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCN(c4ncccn4)CC3)ccc21,-5.66,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)NC(CO)C(C)C)ccc21,-5.921,valid
CCN(CC)C(=O)c1ccc2c(c1)CN(CCC(C)C)CCCCCCCN2C(C)=O,-5.457,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCCN(C)CC3)ccc21,-5.614,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)Nc3ccc(C)nc3)ccc21,-5.572,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCN(c4ccccn4)CC3)ccc21,-5.747,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CC(C)OC(C)C3)ccc21,-5.363,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CC(C)OC(C)C3)ccc21,-5.577,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)Nc3ccncc3C)ccc21,-5.599,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N(C)CCO)ccc21,-5.721,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CC(O)C3)ccc21,-6.167,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCN(C(C)C)CC3)ccc21,-5.226,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N(CCO)Cc3ccccc3)ccc21,-5.52,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCN(CCN(C)C)CC3)ccc21,-5.446,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)NC(CO)Cc3ccccc3)ccc21,-5.503,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCC(CO)CC3)ccc21,-5.354,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3C4CCC3CC(O)C4)ccc21,-5.193,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N(C)CC(O)CO)ccc21,-5.788,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N(C)CCO)ccc21,-6.347,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCC(O)CC3)ccc21,-5.492,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N(C)CC(O)CO)ccc21,-6.886,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCCC(CO)C3)ccc21,-5.283,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCCC3CO)ccc21,-5.162,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)NCC(C)C)ccc21,-5.69,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NC(C)CO)ccc21,-5.288,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCOCC3)ccc21,-5.133,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)Nc3ccc(C)nc3)ccc21,-5.1,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NCCCCCO)ccc21,-5.344,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CC(O)C3)ccc21,-6.523,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)NC3CC3)ccc21,-5.256,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)NC(CO)c3ccccc3)ccc21,-5.873,valid
COc1cccc(NC(=O)c2ccc3c(c2)CN(CC(C)C)CCCCCCCN3C(C)=O)c1,-6.076,valid
CCN(CC)C(=O)c1ccc2c(c1)CN(CC(C)C)CCCCCCCN2C(C)=O,-5.81,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCCN(C)CC3)ccc21,-5.081,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NC(CO)C(C)C)ccc21,-5.214,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NCC(C)C)ccc21,-5.833,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCC(CCO)CC3)ccc21,-5.237,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N(C)CCc3ccccc3)ccc21,-6.215,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N(C)CCO)ccc21,-5.376,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NC(CO)Cc3ccccc3)ccc21,-5.017,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCCCC3CN3CCCC3)ccc21,-4.981,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCN(Cc4ccc(F)cc4)CC3)ccc21,-5.987,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NC3CC3)ccc21,-5.137,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCCC3)ccc21,-4.845,valid
COCCN1CCN(C(=O)c2ccc3c(c2)CN(CCC(C)C)CCCCCCCN3C(C)=O)CC1,-5.096,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCCN(C)CC3)ccc21,-5.014,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3C4CCC3CC(O)C4)ccc21,-5.031,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCN(C)CC3)ccc21,-5.081,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCN(CCN(C)C)CC3)ccc21,-5.152,valid
CCC(CC)NC(=O)c1ccc2c(c1)CN(CC(C)C)CCCCCCCN2C(C)=O,-6.041,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCC(CO)CC3)ccc21,-5.078,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCCCC3Cc3ccccc3)ccc21,-6.26,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N(C)CC(O)CO)ccc21,-6.959,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)Nc3ccncc3)ccc21,-5.329,valid
CCN(CCO)C(=O)c1ccc2c(c1)CN(CC(C)C)CCCCCCCN2C(C)=O,-5.137,valid
CCC(CC)NC(=O)c1ccc2c(c1)CN(CCC(C)C)CCCCCCCN2C(C)=O,-5.833,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCCC(O)C3)ccc21,-5.183,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCOCC3)ccc21,-4.95,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCN(CCO)CC3)ccc21,-5.325,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCC(CCO)CC3)ccc21,-4.976,valid
CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)N3CCN(CCO)CC3)ccc21,-6.495,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCC(Cc4ccccc4)CC3)ccc21,-6.509,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCN(S(C)(=O)=O)CC3)ccc21,-5.335,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCCCC3Cc3ccccc3)ccc21,-6.538,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NC(CO)Cc3cnc[nH]3)ccc21,-5.149,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCN(C)CC3)ccc21,-4.77,valid
COCCN1CCN(C(=O)c2ccc3c(c2)CN(CC(C)C)CCCCCCCN3C(C)=O)CC1,-4.899,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCNC(=O)C3)ccc21,-7.523,valid
CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)N3CCC(Cc4ccccc4)CC3)ccc21,-6.745,valid
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)Nc3cccc(Cl)c3)ccc21,-6.585,valid
CC(=O)N1CCCCCCCN(Cc2cccnc2)Cc2cc(C(=O)N3CC(O)C3)ccc21,-5.239,valid
CC(C)C1NC(=O)CC(C(=O)NCc2ccc(CN3CCCCC3)cc2)NC(=O)c2ccccc2OCCCNC1=O,-7.046,valid
CC(C)CC1NC(=O)CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCCNC1=O,-6.854,valid
CC(O)C1NC(=O)CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCCNC(=O)C(Cc2ccccc2)NC1=O,-8.0,valid
CC(C)C1NC(=O)CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCCNC(=O)C(Cc2ccccc2)NC1=O,-6.886,valid
CC(C)CC1C(=O)N(C)CC(=O)NC(Cc2ccccc2)COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCCC3)cc2)CC(=O)N1C,-7.398,valid
O=C1CCC(C(=O)NCc2cccc(CN3CCCCCC3)c2)NC(=O)c2ccccc2OCCOCCN1,-7.222,valid
CN1CCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCCCC3)cc2)CCC(=O)N(C)CC1=O,-7.0,valid
O=C1NC(C(=O)NCc2ccc(CN3CCCCC3)cc2)CC(=O)N2CCCC2C(=O)NCCOc2ccccc21,-7.523,valid
O=C1CC(C(=O)NCc2ccc(CN3CCCCC3)cc2)NC(=O)c2ccccc2OCC(Cc2ccccc2)NC(=O)C(CO)N1,-5.873,valid
CC(C)CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCCCC3)cc2)CC(=O)N2CCCC2C(=O)N1,-8.0,valid
O=C1CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCNC(=O)C(Cc2ccccc2)N1,-6.602,valid
CC(C)CC1NC(=O)CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCC(C)NC1=O,-6.854,valid
O=C1NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)N2CCCC2C(=O)NCCOc2ccccc21,-6.721,valid
O=C1NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CC(=O)N2CCCC2C(=O)NCCOc2ccccc21,-7.097,valid
CC(C)CC1COc2ccccc2C(=O)NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CC(=O)NC(C)C(=O)N1,-6.854,valid
CC(C)C1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)NC(C)(C)C(=O)N1,-6.959,valid
CC(C)C1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)NC2(CCCCC2)C(=O)N1,-6.854,valid
CN1CCOc2ccccc2C(=O)NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CC(=O)NCCC1=O,-6.959,valid
CN1CCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)NCCCC1=O,-7.0,valid
CN1CC(=O)NCCCOc2ccccc2C(=O)NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CCC(=O)NC(Cc2ccccc2)COc2ccccc2C1=O,-6.921,valid
CC1NC(=O)CC(C(=O)NCc2cccc(CN3CCCC3=O)c2)NC(=O)c2ccccc2OCCCNC1=O,-6.886,valid
O=C1NCCCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)N2CCCC2COc2ccccc21,-6.959,valid
CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)N(Cc2ccccc2)CC(=O)NC(C(C)C)C(=O)N1,-7.301,valid
CC(C)CC1COc2ccccc2C(=O)NCCCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)N1,-6.77,valid
CC(C)CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)NC(C)C(=O)N1,-6.959,valid
CC(O)C1NC(=O)CC(C(=O)NCc2cccc(CN3CCCC3=O)c2)NC(=O)c2ccccc2OCCCNC1=O,-6.921,valid
CC1COc2ccccc2C(=O)NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CC(=O)NC(CC(N)=O)C(=O)NC(C(C)C)C(=O)N1,-8.0,valid
CCC(C)C1NC(=O)CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCC(CC(C)C)NC1=O,-6.658,valid
O=C1CC(C(=O)NCc2cccc(CN3CCCC3=O)c2)NC(=O)c2ccccc2OCCNC(=O)C(CO)N1,-7.222,valid
CC(O)C1NC(=O)CC(C(=O)NCc2ccc(CN3CCCC3=O)cc2)NC(=O)c2ccccc2OCCCNC1=O,-7.699,valid
CC(C)CC1C(=O)NC(Cc2ccccc2)C(=O)NCCCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)N1C,-6.745,valid
CCCCN1CCOc2ccccc2C(=O)NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CCC(=O)NC(CC(C)C)C1=O,-6.027,valid
CN1CCOc2ccccc2C(=O)NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CC(=O)NCCCC1=O,-7.046,valid
O=C1CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCNC(=O)C(CO)N1,-7.155,valid
CCN1CC(=O)NC(C(C)C)C(=O)NC(C)COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC1=O,-6.553,valid
CCCCN1CCOc2ccccc2C(=O)NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CC(=O)NC(CC(C)C)C1=O,-6.102,valid
O=C1CC(C(=O)NCc2ccc(CN3CCCC3=O)cc2)NC(=O)c2ccccc2OCCNC(=O)C(Cc2ccccc2)N1,-7.699,valid
CC(C)C1NC(=O)CCC(C(=O)NCc2cccc(CN3CCOCC3)c2)NC(=O)c2ccccc2OCCN(C)C1=O,-6.387,valid
CC(C)C1COc2ccccc2C(=O)NCCCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)N1,-7.523,valid
O=C1CC(C(=O)NCc2ccc(CN3CCCC3=O)cc2)NC(=O)c2ccccc2OCCNC(=O)C(CO)N1,-6.886,valid
CC(C)CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)N(Cc2ccccc2)CC(=O)N(C)CC(=O)N1,-8.0,valid
CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)NC(CC(N)=O)C(=O)NC(C(C)C)C(=O)N1,-6.959,valid
CCC(C)C1NC(=O)CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCNC1=O,-5.519,valid
O=C1CC(C(=O)NCc2cccc(CN3CCOCC3)c2)NC(=O)c2ccccc2OCCNC(=O)C(CO)N1,-7.523,valid
CN1CCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)N(C)CC1=O,-6.62,valid
CN1CCOc2ccccc2C(=O)NCCCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC1=O,-6.959,valid
CC1(C)NC(=O)CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCCNC(=O)C(Cc2ccccc2)NC1=O,-7.222,valid
CN1CCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)NC(Cc2ccccc2)C1=O,-6.62,valid
O=C1CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCC2CCCN2C(=O)C(Cc2ccccc2)N1,-6.959,valid
CC(C)CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)NC(Cc2ccccc2)C(=O)N(C)CC(=O)N1,-7.0,valid
CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)NC(C)C(=O)NC(C(C)C)C(=O)N1,-7.097,valid
CC(C)C1NC(=O)C2(CCCCC2)NC(=O)CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCNC1=O,-7.0,valid
O=C1CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCNC(=O)C(Cc2ccc(O)cc2)N1,-7.222,valid
CN1CCOc2ccccc2C(=O)NCCCOc2ccccc2C(=O)NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CCC1=O,-7.398,valid
CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)N1,-7.155,valid
CC(C)CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)NC(c2ccccc2)C(=O)N(C)CC(=O)N1,-6.62,valid
CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)N1,-6.886,valid
CC(C)C1NC(=O)CC(C(=O)NCc2cccc(CN3CCOCC3)c2)NC(=O)c2ccccc2OCCCNC1=O,-7.523,valid
CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)N(C)C(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)N1,-6.066,valid
CC(C)C1NC(=O)C(CCC(N)=O)NC(=O)CC(C(=O)NCc2cccc(CN3CCOCC3)c2)NC(=O)c2ccccc2OCCNC1=O,-7.155,valid
O=C1CC(C(=O)NCc2cccc(CN3CCOCC3)c2)NC(=O)c2ccccc2OCCNC(=O)C(Cc2ccc(O)cc2)N1,-6.398,valid
CC(C)C1NC(=O)C(CC(N)=O)NC(=O)CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCNC1=O,-6.796,valid
CN1CCOc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CCC(=O)N2CCCC2C1=O,-6.921,valid
CC(C)CC1NC(=O)CCC(C(=O)NCc2ccc(CN3CCCCC3)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,-7.301,valid
